s,c,id
http://www.wikidata.org/entity/Q2986739,60,Q2986739
http://www.wikidata.org/entity/Q2986807,20,Q2986807
http://www.wikidata.org/entity/Q2988353,10,Q2988353
http://www.wikidata.org/entity/Q2989421,351,Q2989421
http://www.wikidata.org/entity/Q2989398,1550,Q2989398
http://www.wikidata.org/entity/Q2989457,181,Q2989457
http://www.wikidata.org/entity/Q2989454,555,Q2989454
http://www.wikidata.org/entity/Q2989468,40,Q2989468
http://www.wikidata.org/entity/Q2989470,231,Q2989470
http://www.wikidata.org/entity/Q2989649,46,Q2989649
http://www.wikidata.org/entity/Q2989682,40,Q2989682
http://www.wikidata.org/entity/Q2989770,32,Q2989770
http://www.wikidata.org/entity/Q2990216,43,Q2990216
http://www.wikidata.org/entity/Q2990593,6,Q2990593
http://www.wikidata.org/entity/Q2990963,1740,Q2990963
http://www.wikidata.org/entity/Q2991378,42,Q2991378
http://www.wikidata.org/entity/Q2991491,74,Q2991491
http://www.wikidata.org/entity/Q2991770,11,Q2991770
http://www.wikidata.org/entity/Q2991775,6,Q2991775
http://www.wikidata.org/entity/Q2991805,6,Q2991805
http://www.wikidata.org/entity/Q2992500,16,Q2992500
http://www.wikidata.org/entity/Q2992826,53,Q2992826
http://www.wikidata.org/entity/Q2993090,92,Q2993090
http://www.wikidata.org/entity/Q2993243,44,Q2993243
http://www.wikidata.org/entity/Q2995130,6,Q2995130
http://www.wikidata.org/entity/Q2995256,16,Q2995256
http://www.wikidata.org/entity/Q2995644,10,Q2995644
http://www.wikidata.org/entity/Q2995808,11,Q2995808
http://www.wikidata.org/entity/Q2996615,7,Q2996615
http://www.wikidata.org/entity/Q2997369,31,Q2997369
http://www.wikidata.org/entity/Q2996394,43443,Q2996394
http://www.wikidata.org/entity/Q2997887,20,Q2997887
http://www.wikidata.org/entity/Q2998321,11,Q2998321
http://www.wikidata.org/entity/Q2998536,32,Q2998536
http://www.wikidata.org/entity/Q2999429,7,Q2999429
http://www.wikidata.org/entity/Q2999641,13,Q2999641
http://www.wikidata.org/entity/Q2999797,8,Q2999797
http://www.wikidata.org/entity/Q2999810,7,Q2999810
http://www.wikidata.org/entity/Q2999899,16,Q2999899
http://www.wikidata.org/entity/Q3000131,6,Q3000131
http://www.wikidata.org/entity/Q3000849,11,Q3000849
http://www.wikidata.org/entity/Q3000944,36,Q3000944
http://www.wikidata.org/entity/Q3001185,6,Q3001185
http://www.wikidata.org/entity/Q3001292,11,Q3001292
http://www.wikidata.org/entity/Q3001412,2436,Q3001412
http://www.wikidata.org/entity/Q3002150,237,Q3002150
http://www.wikidata.org/entity/Q3002772,31,Q3002772
http://www.wikidata.org/entity/Q3003415,44,Q3003415
http://www.wikidata.org/entity/Q3006747,6,Q3006747
http://www.wikidata.org/entity/Q3009575,9,Q3009575
http://www.wikidata.org/entity/Q3010205,12,Q3010205
http://www.wikidata.org/entity/Q3010369,49,Q3010369
http://www.wikidata.org/entity/Q3010392,27,Q3010392
http://www.wikidata.org/entity/Q3017540,39,Q3017540
http://www.wikidata.org/entity/Q3020403,7,Q3020403
http://www.wikidata.org/entity/Q3024290,15,Q3024290
http://www.wikidata.org/entity/Q3024240,2563,Q3024240
http://www.wikidata.org/entity/Q3024331,16,Q3024331
http://www.wikidata.org/entity/Q3024870,8,Q3024870
http://www.wikidata.org/entity/Q3026037,14,Q3026037
http://www.wikidata.org/entity/Q3026787,45,Q3026787
http://www.wikidata.org/entity/Q3027575,70,Q3027575
http://www.wikidata.org/entity/Q3027597,24,Q3027597
http://www.wikidata.org/entity/Q3029536,90,Q3029536
http://www.wikidata.org/entity/Q3029575,11,Q3029575
http://www.wikidata.org/entity/Q3029583,10,Q3029583
http://www.wikidata.org/entity/Q3029590,17,Q3029590
http://www.wikidata.org/entity/Q3029606,19,Q3029606
http://www.wikidata.org/entity/Q3029605,114,Q3029605
http://www.wikidata.org/entity/Q3029797,73,Q3029797
http://www.wikidata.org/entity/Q3030189,7,Q3030189
http://www.wikidata.org/entity/Q3030513,35,Q3030513
http://www.wikidata.org/entity/Q3032041,110,Q3032041
http://www.wikidata.org/entity/Q3032114,21,Q3032114
http://www.wikidata.org/entity/Q3032116,11,Q3032116
http://www.wikidata.org/entity/Q3032122,7,Q3032122
http://www.wikidata.org/entity/Q3032126,6,Q3032126
http://www.wikidata.org/entity/Q3032124,6,Q3032124
http://www.wikidata.org/entity/Q3032131,10,Q3032131
http://www.wikidata.org/entity/Q3032132,10,Q3032132
http://www.wikidata.org/entity/Q3032137,8,Q3032137
http://www.wikidata.org/entity/Q3032149,6,Q3032149
http://www.wikidata.org/entity/Q3032156,14,Q3032156
http://www.wikidata.org/entity/Q3032154,350,Q3032154
http://www.wikidata.org/entity/Q3032333,8,Q3032333
http://www.wikidata.org/entity/Q3032351,31,Q3032351
http://www.wikidata.org/entity/Q3032536,8,Q3032536
http://www.wikidata.org/entity/Q3033548,25,Q3033548
http://www.wikidata.org/entity/Q3034655,12,Q3034655
http://www.wikidata.org/entity/Q3034855,7,Q3034855
http://www.wikidata.org/entity/Q3036983,23,Q3036983
http://www.wikidata.org/entity/Q3039033,121,Q3039033
http://www.wikidata.org/entity/Q3041274,11,Q3041274
http://www.wikidata.org/entity/Q3041498,8,Q3041498
http://www.wikidata.org/entity/Q3042249,21,Q3042249
http://www.wikidata.org/entity/Q3042549,7,Q3042549
http://www.wikidata.org/entity/Q3042962,16,Q3042962
http://www.wikidata.org/entity/Q3042966,18,Q3042966
http://www.wikidata.org/entity/Q3044788,26,Q3044788
http://www.wikidata.org/entity/Q3044799,17,Q3044799
http://www.wikidata.org/entity/Q3044808,2241,Q3044808
http://www.wikidata.org/entity/Q3044930,51,Q3044930
http://www.wikidata.org/entity/Q3045352,6,Q3045352
http://www.wikidata.org/entity/Q3046146,509,Q3046146
http://www.wikidata.org/entity/Q3046190,56,Q3046190
http://www.wikidata.org/entity/Q3046922,7,Q3046922
http://www.wikidata.org/entity/Q3048106,7,Q3048106
http://www.wikidata.org/entity/Q3048444,20,Q3048444
http://www.wikidata.org/entity/Q3049264,7,Q3049264
http://www.wikidata.org/entity/Q3052382,84,Q3052382
http://www.wikidata.org/entity/Q3054187,55,Q3054187
http://www.wikidata.org/entity/Q3054943,25,Q3054943
http://www.wikidata.org/entity/Q3055118,2547,Q3055118
http://www.wikidata.org/entity/Q3058029,12,Q3058029
http://www.wikidata.org/entity/Q3058675,6,Q3058675
http://www.wikidata.org/entity/Q3059255,28,Q3059255
http://www.wikidata.org/entity/Q3060065,7,Q3060065
http://www.wikidata.org/entity/Q3062269,17,Q3062269
http://www.wikidata.org/entity/Q3062294,1091,Q3062294
http://www.wikidata.org/entity/Q3062593,6,Q3062593
http://www.wikidata.org/entity/Q3064474,14,Q3064474
http://www.wikidata.org/entity/Q3066936,13,Q3066936
http://www.wikidata.org/entity/Q3066955,8,Q3066955
http://www.wikidata.org/entity/Q3066961,10,Q3066961
http://www.wikidata.org/entity/Q3067776,11,Q3067776
http://www.wikidata.org/entity/Q3068961,6,Q3068961
http://www.wikidata.org/entity/Q3068975,6,Q3068975
http://www.wikidata.org/entity/Q3070220,9,Q3070220
http://www.wikidata.org/entity/Q3070575,32,Q3070575
http://www.wikidata.org/entity/Q3071311,109,Q3071311
http://www.wikidata.org/entity/Q3071343,12,Q3071343
http://www.wikidata.org/entity/Q3071701,7,Q3071701
http://www.wikidata.org/entity/Q3072863,21,Q3072863
http://www.wikidata.org/entity/Q3073652,14,Q3073652
http://www.wikidata.org/entity/Q3074026,7,Q3074026
http://www.wikidata.org/entity/Q3074486,7,Q3074486
http://www.wikidata.org/entity/Q3076994,322,Q3076994
http://www.wikidata.org/entity/Q3077240,6,Q3077240
http://www.wikidata.org/entity/Q3077423,10,Q3077423
http://www.wikidata.org/entity/Q3077815,43,Q3077815
http://www.wikidata.org/entity/Q3078748,10,Q3078748
http://www.wikidata.org/entity/Q3079027,28,Q3079027
http://www.wikidata.org/entity/Q3082251,23,Q3082251
http://www.wikidata.org/entity/Q3083079,82,Q3083079
http://www.wikidata.org/entity/Q3083292,6,Q3083292
http://www.wikidata.org/entity/Q3083527,8,Q3083527
http://www.wikidata.org/entity/Q3083746,8,Q3083746
http://www.wikidata.org/entity/Q3084961,30,Q3084961
http://www.wikidata.org/entity/Q3085519,27,Q3085519
http://www.wikidata.org/entity/Q3088348,7,Q3088348
http://www.wikidata.org/entity/Q3088847,50,Q3088847
http://www.wikidata.org/entity/Q3088894,8,Q3088894
http://www.wikidata.org/entity/Q3089219,327,Q3089219
http://www.wikidata.org/entity/Q3091020,32,Q3091020
http://www.wikidata.org/entity/Q3091916,11,Q3091916
http://www.wikidata.org/entity/Q3092943,7,Q3092943
http://www.wikidata.org/entity/Q3093009,306,Q3093009
http://www.wikidata.org/entity/Q3095365,162,Q3095365
http://www.wikidata.org/entity/Q3098879,28,Q3098879
http://www.wikidata.org/entity/Q3099732,27,Q3099732
http://www.wikidata.org/entity/Q3099911,304,Q3099911
http://www.wikidata.org/entity/Q3100808,81,Q3100808
http://www.wikidata.org/entity/Q3102603,10,Q3102603
http://www.wikidata.org/entity/Q3107490,6,Q3107490
http://www.wikidata.org/entity/Q3107744,7,Q3107744
http://www.wikidata.org/entity/Q3108600,7,Q3108600
http://www.wikidata.org/entity/Q3109521,15,Q3109521
http://www.wikidata.org/entity/Q3112544,13,Q3112544
http://www.wikidata.org/entity/Q3112873,41,Q3112873
http://www.wikidata.org/entity/Q3113739,8,Q3113739
http://www.wikidata.org/entity/Q3114762,136,Q3114762
http://www.wikidata.org/entity/Q3115556,16,Q3115556
http://www.wikidata.org/entity/Q3115577,15,Q3115577
http://www.wikidata.org/entity/Q3115587,42,Q3115587
http://www.wikidata.org/entity/Q3115621,16,Q3115621
http://www.wikidata.org/entity/Q3116478,14,Q3116478
http://www.wikidata.org/entity/Q3116860,20,Q3116860
http://www.wikidata.org/entity/Q3117505,23,Q3117505
http://www.wikidata.org/entity/Q3117735,104,Q3117735
http://www.wikidata.org/entity/Q3117865,8,Q3117865
http://www.wikidata.org/entity/Q3117863,1007,Q3117863
http://www.wikidata.org/entity/Q3117934,6,Q3117934
http://www.wikidata.org/entity/Q3118005,6,Q3118005
http://www.wikidata.org/entity/Q3118015,41,Q3118015
http://www.wikidata.org/entity/Q3119075,251,Q3119075
http://www.wikidata.org/entity/Q3124518,11,Q3124518
http://www.wikidata.org/entity/Q3125390,6,Q3125390
http://www.wikidata.org/entity/Q3125508,30,Q3125508
http://www.wikidata.org/entity/Q3126170,127,Q3126170
http://www.wikidata.org/entity/Q3129913,6,Q3129913
http://www.wikidata.org/entity/Q3131754,21,Q3131754
http://www.wikidata.org/entity/Q3133368,9,Q3133368
http://www.wikidata.org/entity/Q3141478,30,Q3141478
http://www.wikidata.org/entity/Q3141859,68,Q3141859
http://www.wikidata.org/entity/Q3142887,8,Q3142887
http://www.wikidata.org/entity/Q3143387,25,Q3143387
http://www.wikidata.org/entity/Q3143713,93,Q3143713
http://www.wikidata.org/entity/Q3146899,2383,Q3146899
http://www.wikidata.org/entity/Q3148886,7,Q3148886
http://www.wikidata.org/entity/Q3150363,67,Q3150363
http://www.wikidata.org/entity/Q3151392,159,Q3151392
http://www.wikidata.org/entity/Q3152659,83,Q3152659
http://www.wikidata.org/entity/Q3152824,6,Q3152824
http://www.wikidata.org/entity/Q3154693,382,Q3154693
http://www.wikidata.org/entity/Q3172759,75,Q3172759
http://www.wikidata.org/entity/Q3177968,41,Q3177968
http://www.wikidata.org/entity/Q3180027,31,Q3180027
http://www.wikidata.org/entity/Q3180120,23,Q3180120
http://www.wikidata.org/entity/Q3181383,14,Q3181383
http://www.wikidata.org/entity/Q3183364,8,Q3183364
http://www.wikidata.org/entity/Q3184003,167,Q3184003
http://www.wikidata.org/entity/Q3184121,5568,Q3184121
http://www.wikidata.org/entity/Q3184407,16,Q3184407
http://www.wikidata.org/entity/Q3185361,40,Q3185361
http://www.wikidata.org/entity/Q3186859,6,Q3186859
http://www.wikidata.org/entity/Q3186988,6,Q3186988
http://www.wikidata.org/entity/Q3190900,33,Q3190900
http://www.wikidata.org/entity/Q3191695,449,Q3191695
http://www.wikidata.org/entity/Q3192808,1261,Q3192808
http://www.wikidata.org/entity/Q3193890,9,Q3193890
http://www.wikidata.org/entity/Q3196553,8,Q3196553
http://www.wikidata.org/entity/Q3199141,94,Q3199141
http://www.wikidata.org/entity/Q3199915,386,Q3199915
http://www.wikidata.org/entity/Q3201814,101,Q3201814
http://www.wikidata.org/entity/Q3208559,12,Q3208559
http://www.wikidata.org/entity/Q3209165,6,Q3209165
http://www.wikidata.org/entity/Q3209535,11,Q3209535
http://www.wikidata.org/entity/Q3209941,11,Q3209941
http://www.wikidata.org/entity/Q3214330,10,Q3214330
http://www.wikidata.org/entity/Q3214576,31,Q3214576
http://www.wikidata.org/entity/Q3215290,131,Q3215290
http://www.wikidata.org/entity/Q3215913,98,Q3215913
http://www.wikidata.org/entity/Q3216918,10,Q3216918
http://www.wikidata.org/entity/Q3220096,20,Q3220096
http://www.wikidata.org/entity/Q3220391,135,Q3220391
http://www.wikidata.org/entity/Q3225305,6,Q3225305
http://www.wikidata.org/entity/Q3228714,7,Q3228714
http://www.wikidata.org/entity/Q3231410,7,Q3231410
http://www.wikidata.org/entity/Q3231690,8891,Q3231690
http://www.wikidata.org/entity/Q3232092,7,Q3232092
http://www.wikidata.org/entity/Q3233636,7,Q3233636
http://www.wikidata.org/entity/Q3235956,20,Q3235956
http://www.wikidata.org/entity/Q3238123,7,Q3238123
http://www.wikidata.org/entity/Q3238324,26,Q3238324
http://www.wikidata.org/entity/Q3238445,48,Q3238445
http://www.wikidata.org/entity/Q3238500,6,Q3238500
http://www.wikidata.org/entity/Q3238833,87,Q3238833
http://www.wikidata.org/entity/Q3238851,30,Q3238851
http://www.wikidata.org/entity/Q3239681,43,Q3239681
http://www.wikidata.org/entity/Q3240003,5471,Q3240003
http://www.wikidata.org/entity/Q3240715,1487,Q3240715
http://www.wikidata.org/entity/Q3241045,62,Q3241045
http://www.wikidata.org/entity/Q3241052,10,Q3241052
http://www.wikidata.org/entity/Q3241267,16,Q3241267
http://www.wikidata.org/entity/Q3241565,31,Q3241565
http://www.wikidata.org/entity/Q3241753,55,Q3241753
http://www.wikidata.org/entity/Q3241965,6,Q3241965
http://www.wikidata.org/entity/Q3241972,85,Q3241972
http://www.wikidata.org/entity/Q3242046,8,Q3242046
http://www.wikidata.org/entity/Q3243765,77,Q3243765
http://www.wikidata.org/entity/Q3244038,86,Q3244038
http://www.wikidata.org/entity/Q3244156,28,Q3244156
http://www.wikidata.org/entity/Q3244175,44,Q3244175
http://www.wikidata.org/entity/Q3244549,13,Q3244549
http://www.wikidata.org/entity/Q3244907,12,Q3244907
http://www.wikidata.org/entity/Q3246109,217,Q3246109
http://www.wikidata.org/entity/Q3246603,6,Q3246603
http://www.wikidata.org/entity/Q3247351,69,Q3247351
http://www.wikidata.org/entity/Q3248048,75,Q3248048
http://www.wikidata.org/entity/Q3249005,70,Q3249005
http://www.wikidata.org/entity/Q3249551,156,Q3249551
http://www.wikidata.org/entity/Q3250615,59,Q3250615
http://www.wikidata.org/entity/Q3250715,6,Q3250715
http://www.wikidata.org/entity/Q3251043,42,Q3251043
http://www.wikidata.org/entity/Q3252662,31,Q3252662
http://www.wikidata.org/entity/Q3252884,32,Q3252884
http://www.wikidata.org/entity/Q3252931,14,Q3252931
http://www.wikidata.org/entity/Q3252927,147,Q3252927
http://www.wikidata.org/entity/Q3253281,568,Q3253281
http://www.wikidata.org/entity/Q3257212,7,Q3257212
http://www.wikidata.org/entity/Q3257518,18,Q3257518
http://www.wikidata.org/entity/Q3257782,19,Q3257782
http://www.wikidata.org/entity/Q3257925,15,Q3257925
http://www.wikidata.org/entity/Q3257930,15,Q3257930
http://www.wikidata.org/entity/Q3258558,7,Q3258558
http://www.wikidata.org/entity/Q3257686,35083,Q3257686
http://www.wikidata.org/entity/Q3263368,64,Q3263368
http://www.wikidata.org/entity/Q3266850,105,Q3266850
http://www.wikidata.org/entity/Q3267588,12,Q3267588
http://www.wikidata.org/entity/Q3267769,7,Q3267769
http://www.wikidata.org/entity/Q3267904,6,Q3267904
http://www.wikidata.org/entity/Q3268757,11,Q3268757
http://www.wikidata.org/entity/Q3269344,48,Q3269344
http://www.wikidata.org/entity/Q3269648,78,Q3269648
http://www.wikidata.org/entity/Q3270264,51,Q3270264
http://www.wikidata.org/entity/Q3270419,28,Q3270419
http://www.wikidata.org/entity/Q3270632,723,Q3270632
http://www.wikidata.org/entity/Q3271471,6,Q3271471
http://www.wikidata.org/entity/Q3273292,7,Q3273292
http://www.wikidata.org/entity/Q3273544,279,Q3273544
http://www.wikidata.org/entity/Q3275581,7,Q3275581
http://www.wikidata.org/entity/Q3275872,20,Q3275872
http://www.wikidata.org/entity/Q3276244,11,Q3276244
http://www.wikidata.org/entity/Q3276909,45,Q3276909
http://www.wikidata.org/entity/Q3276983,18,Q3276983
http://www.wikidata.org/entity/Q3277997,712,Q3277997
http://www.wikidata.org/entity/Q3278464,6,Q3278464
http://www.wikidata.org/entity/Q3278565,26,Q3278565
http://www.wikidata.org/entity/Q3279218,37,Q3279218
http://www.wikidata.org/entity/Q3280746,256,Q3280746
http://www.wikidata.org/entity/Q3281225,46,Q3281225
http://www.wikidata.org/entity/Q3284399,14,Q3284399
http://www.wikidata.org/entity/Q3284499,63,Q3284499
http://www.wikidata.org/entity/Q3284597,20,Q3284597
http://www.wikidata.org/entity/Q3284858,179,Q3284858
http://www.wikidata.org/entity/Q3287051,6,Q3287051
http://www.wikidata.org/entity/Q3294251,16,Q3294251
http://www.wikidata.org/entity/Q3297186,770,Q3297186
http://www.wikidata.org/entity/Q3300034,89,Q3300034
http://www.wikidata.org/entity/Q3300719,8,Q3300719
http://www.wikidata.org/entity/Q3301053,11,Q3301053
http://www.wikidata.org/entity/Q3301455,921,Q3301455
http://www.wikidata.org/entity/Q3302125,29,Q3302125
http://www.wikidata.org/entity/Q3302947,164,Q3302947
http://www.wikidata.org/entity/Q3305019,10,Q3305019
http://www.wikidata.org/entity/Q3306046,44,Q3306046
http://www.wikidata.org/entity/Q3306242,25,Q3306242
http://www.wikidata.org/entity/Q3307578,14,Q3307578
http://www.wikidata.org/entity/Q3307748,14,Q3307748
http://www.wikidata.org/entity/Q3308596,164,Q3308596
http://www.wikidata.org/entity/Q3308902,11,Q3308902
http://www.wikidata.org/entity/Q3310776,8,Q3310776
http://www.wikidata.org/entity/Q3311537,116,Q3311537
http://www.wikidata.org/entity/Q3312129,8,Q3312129
http://www.wikidata.org/entity/Q3314991,7,Q3314991
http://www.wikidata.org/entity/Q3315493,28,Q3315493
http://www.wikidata.org/entity/Q3305213,330714,Q3305213
http://www.wikidata.org/entity/Q3317612,619,Q3317612
http://www.wikidata.org/entity/Q3317792,21,Q3317792
http://www.wikidata.org/entity/Q3317976,12,Q3317976
http://www.wikidata.org/entity/Q3320743,449,Q3320743
http://www.wikidata.org/entity/Q3323788,8,Q3323788
http://www.wikidata.org/entity/Q3325635,10,Q3325635
http://www.wikidata.org/entity/Q3326717,153,Q3326717
http://www.wikidata.org/entity/Q3326867,37,Q3326867
http://www.wikidata.org/entity/Q3327521,65,Q3327521
http://www.wikidata.org/entity/Q3327862,212,Q3327862
http://www.wikidata.org/entity/Q3327871,10,Q3327871
http://www.wikidata.org/entity/Q3327874,429,Q3327874
http://www.wikidata.org/entity/Q3327899,6,Q3327899
http://www.wikidata.org/entity/Q3327913,17,Q3327913
http://www.wikidata.org/entity/Q3327920,475,Q3327920
http://www.wikidata.org/entity/Q3328263,42,Q3328263
http://www.wikidata.org/entity/Q3329375,47,Q3329375
http://www.wikidata.org/entity/Q3329412,714,Q3329412
http://www.wikidata.org/entity/Q3332417,8,Q3332417
http://www.wikidata.org/entity/Q3331189,41429,Q3331189
http://www.wikidata.org/entity/Q3333220,6,Q3333220
http://www.wikidata.org/entity/Q3333265,35,Q3333265
http://www.wikidata.org/entity/Q3333432,6,Q3333432
http://www.wikidata.org/entity/Q3333855,21,Q3333855
http://www.wikidata.org/entity/Q3333989,133,Q3333989
http://www.wikidata.org/entity/Q3334740,7,Q3334740
http://www.wikidata.org/entity/Q3338504,8,Q3338504
http://www.wikidata.org/entity/Q3338597,8,Q3338597
http://www.wikidata.org/entity/Q3339235,66,Q3339235
http://www.wikidata.org/entity/Q3342913,202,Q3342913
